row,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,latitude,longitude,name
1320,7239217,37584695,Entire home/apt,Seattle,64,5,4,0,1,72,47.553743,-122.364235,Cottage on the Park - West Seattle
1321,7245581,724729,Private room,Seattle,16,4.5,1,1,1,35,47.667872,-122.299132,Cute 'n' Furnished Rm in U-Dist
1322,7245701,29449549,Private room,Seattle,5,5,2,1,0.5,235,47.681694,-122.40463,Weekend adventure  38' Sailboat
1323,7247518,36633617,Entire home/apt,Seattle,8,4.5,3,1,1,100,47.555516,-122.303323,Modern Home in Beacon Hill
1324,7247551,1560318,Private room,Kirkland,4,5,1,1,1,40,47.680862,-122.16983,Kirkland Close - Dtown Eats Shops Bus (Hidden by Airbnb) MSoft
1325,7247720,37952534,Private room,Seattle,104,5,2,1,1,75,47.668338,-122.315186,Standard room with 3/4 bath by UW
1326,7247767,37952534,Private room,Seattle,92,5,2,1,1,80,47.668523,-122.315454,Deluxe Room/Full Bath in U District
1327,7257457,26017435,Entire home/apt,Seattle,94,5,4,2,1,175,47.589408,-122.383509,"180 degree, unobstructed bluff view!"
1328,7258811,1243056,Shared room,Seattle,5,4,1,1,3.5,65,47.650858,-122.331338,Lake Union Hacker House - 2FL 4p 2L
1329,7262142,32134569,Entire home/apt,Seattle,232,5,2,1,1,39,47.554634,-122.274625,Cozy charming 1 bedroom apartment
1330,7264342,1560318,Private room,Kirkland,14,4.5,1,1,1,36,47.680862,-122.16983,Like Apartment Cozy Transit Shops Near Everything!
1331,7264708,38034415,Entire home/apt,Seattle,145,5,4,2,1,99,47.639864,-122.388107,Seattle sanctuary with city view!
1332,7274556,17309989,Private room,Seattle,85,5,1,1,1.5,45,47.670995,-122.297897,"Lovely room near Link Rail, UW & Children's"
1333,7275464,38090170,Entire home/apt,Seattle,102,5,2,0,1,110,47.624638,-122.304884,Private Capitol Hill Studio
1334,7278583,34656171,Entire home/apt,Seattle,31,5,7,3,2.5,129,47.591141,-122.386445,1904 Queen Anne Style Home
1335,7279669,627014,Private room,Seattle,0,,1,1,1,65,47.683748,-122.287303,Fabulous and Friendly Space!
1336,7285916,38153873,Entire home/apt,Seattle,153,5,2,1,1,149,47.560654,-122.266541,Spa-Like Retreat near Lk Washington
1337,7292748,38193924,Entire home/apt,Kirkland,51,5,7,4,2.5,249,47.661247,-122.159668,Kirkland - Spacious 4-bedroom Corporate Retreat
1338,7308331,658155,Entire home/apt,Seattle,126,5,6,2,1,100,47.62254,-122.317085,Vintage Capitol Hill - 1+ Pkg Spots
1339,7311186,38014746,Entire home/apt,Seattle,23,4.5,4,2,2,349,47.637522,-122.329941,Traditional Seattle Houseboat
1340,7324041,4716190,Entire home/apt,Seattle,192,5,4,0,1,79,47.519449,-122.362499,Stylish studio in West Seattle
1341,7326419,28715163,Private room,Seattle,34,4.5,2,1,1,65,47.667223,-122.316798,Craftsman in University District
1342,7327623,38387186,Entire home/apt,Seattle,134,5,2,1,1,89,47.665618,-122.287881,Charming Loft near the University
1343,7331079,38407350,Entire home/apt,Seattle,3,4.5,4,3,1,325,47.673144,-122.325953,Seattle Green Lake Getaway
1344,7342445,13621927,Entire home/apt,Seattle,106,5,5,2,1,110,47.543423,-122.271748,2 BD/1 BR Modern Duplex
1345,7343707,38471924,Entire home/apt,Seattle,80,5,5,2,2,225,47.64609,-122.415848,Waterfront View home in Seattle
1346,7344117,38474213,Entire home/apt,Seattle,205,5,8,3,2.5,125,47.602824,-122.307341,"SUPER TALL, 5-level funky loft, 7 beds"
1350,7348578,26967583,Private room,Seattle,207,4.5,2,1,1,25,47.666956,-122.315598,"Elegant Tangerine Room, 10 min drive to downtown"
1351,7349029,38502645,Entire home/apt,Seattle,241,5,3,0,1,85,47.571772,-122.408312,Alki Beach Studio with hot tub
1352,7349099,14057208,Entire home/apt,Seattle,9,4.5,4,2,1,120,47.68036,-122.364202,"Private, kid-friendly Phinney/Ballard Apt."
1353,7350456,38514732,Entire home/apt,Seattle,177,4.5,2,1,1,69,47.680777,-122.305408,"Urban Wildlife studio apt., Ravenna, close to U.W."
1354,7363462,26967583,Private room,Seattle,195,4.5,1,1,1,24,47.666677,-122.316344,"The Pink Room, 10 min drive to downtown"
1355,7363727,11604512,Private room,Seattle,176,5,2,1,1,65,47.578687,-122.291525,Private Suite Close to Light-Rail and Downtown
1356,7363732,19836116,Private room,Seattle,40,4.5,3,2,1,170,47.644534,-122.344843,"55' yacht,Overnight 3 bed,2 bath,amenities of home"
1357,7368599,11279708,Entire home/apt,Seattle,59,4.5,10,3,2,108,47.707579,-122.336808,"Spacious 3 bedroom, with 7beds, 15min to downtown."
1358,7382303,23630227,Entire home/apt,Seattle,116,5,2,1,1,150,47.58013,-122.285621,Grapevine Cottage in Mt Baker
1359,7387294,28715163,Private room,Seattle,13,4.5,2,1,1,70,47.667492,-122.315282,Spacious Room in the U District
1360,7389950,5371112,Private room,Seattle,25,5,2,1,1,99,47.657383,-122.285788,Seattle Mid-Century Modern
1361,7400955,37224930,Entire home/apt,Seattle,6,4.5,6,3,2,225,47.610939,-122.294089,Charming Victorian Central Seattle
1362,7411863,15984289,Private room,Seattle,291,4.5,1,1,2.5,30,47.561359,-122.293909,Room E  Single Bed next to kitchen.
1364,7417852,1119024,Private room,Seattle,74,5,2,1,1,34,47.548472,-122.278428,Cheerful Seattle - Sunny Room
1365,7418814,7274409,Entire home/apt,Seattle,99,5,4,1,1,90,47.675767,-122.310659,Ravenna/Roosevelt Roost: Walk to Greenlake and UW
1366,7420488,1119024,Private room,Seattle,54,5,1,1,1,28,47.5467,-122.27803,Cheerful Seattle - Cozy Room
1367,7430679,38922755,Private room,Seattle,43,4.5,1,1,1,52,47.618253,-122.298468,QuietSpaceinMadisonValley
1368,7439802,4335914,Entire home/apt,Seattle,94,5,6,2,2,328,47.620862,-122.338966,Architectural Dream Penthouse in South Lake Union
1369,7441508,15288819,Private room,Seattle,56,5,2,1,1,45,47.696372,-122.330998,Cabin Room
1370,7454026,39037843,Entire home/apt,Seattle,16,4.5,7,2,2.5,500,47.587636,-122.379504,Spectacular Waterfront Penthouse w/2500 SF RoofTop
1371,7457159,7251494,Entire home/apt,Seattle,165,5,2,1,1,60,47.563532,-122.283084,Columbia City Getaway (now with A/C!)
1372,7461443,10877293,Entire home/apt,Seattle,39,5,6,3,2.5,185,47.645015,-122.384203,Industrial townhouse in Magnolia
1373,7462250,16063650,Entire home/apt,Seattle,287,5,3,0,1,79,47.554861,-122.383546,"Walk to Restaurants from a Peaceful, Sunny Backyard Cottage"
1375,7483750,38514732,Entire home/apt,Seattle,388,5,2,1,1,74,47.680584,-122.306261,Ravenna urban wilderness suite nr. UofW (west end)
1376,7492877,39243231,Entire home/apt,Seattle,33,5,4,2,1,145,47.645981,-122.351244,Charming Home close to Fremont
1377,7495281,1115033,Entire home/apt,Seattle,24,5,2,1,1,175,47.617406,-122.309091,Capitol Hill Artist Loft
1378,7500191,12951431,Entire home/apt,Seattle,132,5,2,0,1,129,47.622856,-122.31709,Capitol Hill Charming Studio!
1379,7500976,26736911,Entire home/apt,Seattle,61,5,6,2,1,85,47.607251,-122.308195,Clean and Cozy 2BR Urban Oasis
1380,7502246,1801138,Entire home/apt,Seattle,136,5,4,2,1,112,47.578454,-122.407143,Seattle - Alki Beach Cottage
1381,7506165,8534462,Entire home/apt,Seattle,55,4.5,5,2,1,143,47.602629,-122.336832,Pike's Place. 98 Walkscore 2BD
1382,7510776,8534462,Entire home/apt,Seattle,27,5,3,1,1,80,47.603183,-122.336996,Pike's Place. 98 Walkscore 1BD 2
1384,7526530,37283489,Entire home/apt,Kirkland,75,5,3,1,1,74,47.715662,-122.189956,"Classy Condo in Kirkland, near Bellevue & Seattle"
1385,7529124,39456755,Entire home/apt,Seattle,137,5,2,0,1,69,47.696217,-122.315765,Bamboo Loft Studio in Mapleleaf
1387,7531405,28230503,Private room,Seattle,190,5,4,1,1,50,47.602947,-122.313211,Private Bed/Bath in Modern Townhome
1388,7533537,6645576,Entire home/apt,Seattle,151,5,2,0,1,75,47.5292,-122.38564,The Decisive Moment Garden Studio
1389,7533901,34779932,Entire home/apt,Seattle,36,5,4,1,1,159,47.612729,-122.328662,Downtown Seattle/Conv Ctr 1 bdm PH
1390,7534812,1274285,Entire home/apt,Seattle,10,4.5,6,2,1,169,47.712988,-122.316581,North Seattle Explorer’s Apartment
1391,7543458,27128557,Entire home/apt,Seattle,309,5,2,1,1,72,47.611198,-122.301087,Charming Full 1 bedrm in Central Seattle
1392,7547290,39525512,Entire home/apt,Seattle,172,5,4,2,1,70,47.547322,-122.271624,Seward Park Garden Retreat - 2 BR
1393,7550234,26967583,Private room,Seattle,204,4.5,2,1,1,25,47.668715,-122.316316,"Blue Nautical Room, 10 min drive to downtown"
1394,7561254,26967583,Private room,Seattle,181,4.5,1,1,1,25,47.667096,-122.316809,"The Yellow Room, 10 min drive to downtown"
1395,7561272,26967583,Private room,Seattle,178,4.5,2,1,1,28,47.66664,-122.316482,"French Country Room, 10 min drive to downtown"
1396,7562331,1183674,Entire home/apt,Seattle,42,5,2,1,1,85,47.574107,-122.285062,Modern Retreat Near Lake Washington
1397,7563243,3740080,Entire home/apt,Seattle,340,5,4,0,1,84,47.584037,-122.38667,Unique Yurt Glamping in an Urban Oasis
1398,7564711,37514332,Private room,Bellevue,28,5,2,1,1,70,47.62313,-122.149379,Bellevue Private Oasis near city
1399,7581631,316200,Entire home/apt,Seattle,87,5,4,2,1,94,47.639965,-122.32399,Modern + Cozy Eastlake/Lake Union 2BR Apartment
1400,7584142,39772105,Entire home/apt,Seattle,0,,4,1,1,120,47.623242,-122.303042,Family-Friendly Capitol Hill Apt
1401,7615170,6092148,Entire home/apt,Seattle,67,5,2,0,1,120,47.559452,-122.283634,Columbia City Live-Above Loft
1402,7616008,20493911,Entire home/apt,Seattle,267,4.5,2,0,1,60,47.613369,-122.343887,Heart of Downtown Seattle
1403,7619060,12194562,Private room,Seattle,178,5,2,1,1,59,47.595159,-122.309061,Private Room/Bath in Modern Home #2
1404,7619727,18017462,Entire home/apt,Seattle,13,5,6,3,1,200,47.683406,-122.301445,Charming 3 bedroom home in Seattle
1405,7620024,39738228,Entire home/apt,Bellevue,54,5,2,1,1,129,47.606919,-122.190668,Downtown Bellevue Private Suite
1406,7630155,18948070,Private room,Seattle,167,5,3,1,1.5,95,47.549869,-122.292549,Urban Cannabis-Friendly Cabin Retreat
1407,7636185,2777369,Entire home/apt,Seattle,254,5,3,0,1,50,47.572876,-122.309877,Escape to a Vintage Cottage near Jefferson Park
1408,7638263,39401590,Private room,Seattle,116,5,2,1,1.5,69,47.636613,-122.323131,Centrally Located Townhouse on Private Floor with a View
1409,7638282,13424313,Entire home/apt,Seattle,132,5,2,1,1,115,47.697178,-122.311744,Tall Trees Backyard Retreat
1410,7646637,40122496,Entire home/apt,Seattle,33,5,4,4,2,224,47.66177,-122.361281,~ Private & Relaxing Home in Fremont ~
1411,7660932,13960065,Entire home/apt,Seattle,50,5,1,1,1,115,47.613566,-122.290058,Chic detached studio/apt in Madrona neighborhood
1412,7661577,40215306,Entire home/apt,Seattle,119,5,4,1,1,79,47.67454,-122.315692,"Great apartment near shops, parks, transit & UW"
1413,7662775,24905379,Entire home/apt,Seattle,82,4.5,2,1,1,190,47.653434,-122.351843,1 BR Apt in the heart of Fremont
1416,7665415,3286649,Entire home/apt,Seattle,77,5,4,2,1,99,47.559731,-122.386962,The Hideout at Alaska Junction
1417,7676574,5011779,Entire home/apt,Seattle,14,5,8,2,1,200,47.641186,-122.403519,Spectacular Magnolia View Home
1418,7678064,36057637,Entire home/apt,Seattle,76,5,8,3,3.5,191,47.626076,-122.344504,3+bd/3.5ba  Seattle Center Twnhse
1419,7680946,25667285,Private room,Seattle,3,5,1,1,1,70,47.686184,-122.380555,Solar powered suite in Ballard
1420,7692281,40398665,Entire home/apt,Seattle,6,5,2,1,1,99,47.649774,-122.383906,"Beautiful modern, cute and cozy Apt"
1421,7693217,2390150,Private room,Seattle,25,5,1,1,1,19,47.552515,-122.293456,Sweet room with an urban forest feel
1422,7697170,658155,Entire home/apt,Seattle,137,5,6,2,1,100,47.628738,-122.32148,Capitol Hill Historic District
1423,7697340,9060841,Entire home/apt,Seattle,67,5,6,3,2.5,199,47.639931,-122.32284,3 Bedroom Modern Designer Home w/ Lake Views!
1425,7698701,40437727,Private room,Seattle,14,5,3,1,1,84,47.656515,-122.329451,Roomy Wallingford nest with a view!
1426,7713599,18051211,Entire home/apt,Seattle,43,5,5,2,1,107,47.552191,-122.374075,Charming Camp Long Craftsman MIL unit
1427,7717813,40550531,Entire home/apt,Seattle,55,5,4,1,1,165,47.618155,-122.287583,Sun filled Madrona cottage
1428,7718139,301107,Entire home/apt,Seattle,19,5,2,1,0.5,65,47.577388,-122.304361,Abba's Urban Seattle Tent #Glamping
1429,7735282,10558142,Entire home/apt,Seattle,252,5,3,0,1,50,47.61176,-122.321416,Great Value from Super Host
1430,7735313,10558142,Entire home/apt,Seattle,206,5,4,0,1,45,47.611714,-122.328602,Intercity Canopy
1431,7745196,398005,Entire home/apt,Seattle,140,5,4,1,1,73,47.656827,-122.344865,Modern Seattle Apt. | Quiet & Close To Everything!
1432,7746170,40716728,Private room,Seattle,162,5,2,1,1,37,47.557318,-122.377782,"Cozy Bedroom, Deck, Free Parking"
1433,7748349,15288819,Private room,Seattle,57,5,2,1,1,45,47.694537,-122.331895,Loft Room
1434,7748778,301107,Entire home/apt,Seattle,15,5,3,1,1,135,47.577433,-122.305475,Thor's Scamper Urban City Camper
1435,7748866,40733844,Private room,Seattle,34,5,2,1,1,110,47.667139,-122.358389,Sunny Retreat  in Olympic View Home
1436,7764969,40710243,Entire home/apt,Kirkland,8,5,6,3,2.5,167,47.688155,-122.190534,3bdr home near downtown Kirkland
1437,7768727,40861497,Private room,Seattle,132,5,2,1,1,65,47.609965,-122.315637,Perfect Escape in Heart of Seattle
1438,7772661,40885963,Entire home/apt,Seattle,103,5,2,1,1,99,47.637375,-122.369411,:: Carriage House :: Queen Anne ::
1439,7773668,20983122,Private room,Seattle,157,5,2,1,1,69,47.614703,-122.328533,"Room in Capitol Hill, Seattle"
1440,7775167,9763076,Private room,Seattle,32,5,1,1,1,58,47.613163,-122.282326,Lake Views and Bald Eagle sightings
1441,7776701,40912896,Entire home/apt,Seattle,28,5,4,2,2,239,47.576853,-122.416362,"Beautiful, private waterfront beach duplex on Alki"
1442,7788695,30979808,Entire home/apt,Seattle,296,5,2,1,1,59,47.700363,-122.370906,Private Entry Modern Suite
1443,7789438,2594393,Entire home/apt,Seattle,108,5,2,1,1,159,47.615332,-122.323546,Sunny & Decorative Capitol Hill Apt
1445,7800238,41056418,Entire home/apt,Seattle,213,5,2,1,1,85,47.557082,-122.309203,Private Garden Cottage
1446,7805332,16966680,Entire home/apt,Seattle,131,5,2,0,1,53,47.62447,-122.298086,Cozy Studio Near Capitol Hill
1447,7806698,4962900,Entire home/apt,Seattle,74,4.5,5,2,2,125,47.61295,-122.349747,Steps to Waterfront and Market!
1448,7807090,4962900,Entire home/apt,Seattle,35,4.5,5,2,2,110,47.613289,-122.349473,Walk to Pike Place Market!
1449,7807169,4962900,Entire home/apt,Seattle,39,4.5,5,2,2,110,47.612499,-122.348258,Amazing Views of Elliott Bay!
1450,7807268,4962900,Entire home/apt,Seattle,7,5,5,2,2,110,47.613627,-122.349782,Modern Trendy Belltown Location!
1451,7823973,41193990,Entire home/apt,Seattle,30,5,2,1,1,72,47.624059,-122.300567,Garden view quiet one bedroom
1452,7824030,1974709,Entire home/apt,Seattle,82,5,2,2,1,199,47.513536,-122.39603,West Seattle Waterfront Suite
1453,7836953,257237,Entire home/apt,Seattle,3,5,10,4,2.5,375,47.561646,-122.397073,*Beautiful Views West Seattle Home*
1454,7840228,8534462,Entire home/apt,Seattle,28,5,3,1,1,140,47.620279,-122.339215,Westlake Condos 1BD 3
1455,7841397,25973628,Entire home/apt,Seattle,78,5,6,2,1,58,47.647562,-122.35739,Not Your Mother in Law's MIL
1456,7843995,10558142,Entire home/apt,Seattle,269,5,3,1,1,62,47.618139,-122.325482,Seattle City View on Capitol Hill
1457,7859906,40861497,Private room,Seattle,150,4.5,2,1,1,60,47.611369,-122.314529,Modern Room Close To All the Action
1458,7871885,41487915,Entire home/apt,Seattle,99,5,2,0,1,99,47.630773,-122.303323,Capitol Hill Carriage House
1459,7873789,1645336,Entire home/apt,Seattle,345,5,7,2,1,75,47.683128,-122.370979,"REAL BEDS, piano, comfort await you!"
1460,7884782,10558142,Entire home/apt,Seattle,290,5,3,1,1,68,47.614089,-122.320503,Mt. Rainier view Pike Street
1461,7886645,10809703,Entire home/apt,Seattle,190,5,2,1,1,46,47.675248,-122.320554,Stunning Private Seattle Suite in Greenlake
1462,7886656,4181260,Entire home/apt,Seattle,175,5,4,2,1,69,47.559256,-122.384556,OUTSTANDING! OUR GUESTS’ REVIEWS DESCRIBE IT BEST!
1463,7887651,29952162,Private room,Seattle,17,5,2,1,1,72,47.587861,-122.313975,Master suite with a view rooftop
1465,7900056,6885026,Entire home/apt,Seattle,32,4.5,8,4,2,142,47.666985,-122.339402,A+ Home for 8 near Green Lake-UW
1466,7900497,23027452,Entire home/apt,Seattle,32,5,2,1,1,90,47.566547,-122.365442,Private Stay in West Seattle!
1467,7902005,39703249,Entire home/apt,Seattle,66,5,2,1,1,124,47.643694000000004,-122.397976,Magnolia Village 1 bedroom New MIL Apartment
1468,7921065,7905102,Entire home/apt,Seattle,146,5,3,1,1,165,47.661038,-122.386783,UNIQUE SEATTLE EXPERIENCE
1469,7921453,29543681,Entire home/apt,Seattle,0,,4,0,1,375,47.539035,-122.294243,Luxury RV for rent - Mercedes RV
1470,7922663,41775435,Private room,Seattle,67,5,2,1,1,60,47.589007,-122.297433,Beautiful Downtown View Room # 2
1471,7935437,41846073,Entire home/apt,Seattle,47,5,4,1,1,95,47.698744,-122.348347,Garden Oasis
1472,7938941,1007123,Entire home/apt,Seattle,11,5,6,3,2,220,47.571426,-122.298328,Farmhouse in the city
1473,7940358,1393266,Entire home/apt,Seattle,29,5,4,2,2,215,47.621082,-122.310785,"Designer 2bd townhome, great location"
1474,7952930,26322633,Entire home/apt,Seattle,91,4.5,4,2,1,73,47.703883,-122.315893,Cozy basement apartment in house
1475,7953211,13240442,Entire home/apt,Seattle,27,4.5,6,3,1,175,47.607511,-122.307585,Central area home w/large backyard
1476,7956337,41775435,Private room,Seattle,85,5,2,1,1,50,47.588287,-122.295912,Cozy Red Brick Room -Great Location
1477,7985714,1243056,Shared room,Seattle,5,5,1,1,3.5,55,47.650024,-122.332803,Lake Union Hacker House - 2FL 4p 2U
1478,7987854,42157539,Entire home/apt,Seattle,7,5,3,2,2,149,47.61066,-122.344915,2 BD Waterfront Condo - Top Floor - Great View
1479,7988300,6531875,Private room,Seattle,129,5,2,1,1,500,47.56234,-122.385897,Master suite / private bath @ The Junction
1480,7988436,6531875,Private room,Seattle,179,5,2,1,1,59,47.564407,-122.387062,Private bedroom / private bath @ The Junction
1481,7995944,20435133,Entire home/apt,Seattle,239,5,2,1,1,55,47.698887,-122.316879,The Maple Leaf Mother in Law
1482,8002965,25330374,Private room,Seattle,49,5,1,1,1,30,47.679532,-122.298808,Charming Home Near UW (Ravenna)
1483,8017832,6531875,Private room,Seattle,196,5,2,1,1,64,47.563824,-122.388046,Pvt. Bed/Bath @ The junction - Walk Score 94!
1484,8027776,35961304,Entire home/apt,Seattle,312,4.5,4,0,1,77,47.615545,-122.340443,Beautiful & Clean Downtown Studio
1485,8028801,8117374,Private room,Seattle,71,4.5,2,1,1,58,47.691774,-122.365675,"Greenwood Go-To, private Bed/Bath"
1486,8029177,42393640,Entire home/apt,Seattle,69,5,2,1,1,75,47.635436,-122.402472,Magnolia ADU
1487,8035212,10903708,Entire home/apt,Seattle,370,5,2,0,1,90,47.607841,-122.340145,Downtown Waterfront View next to Pike Place Market
1488,8036620,42436525,Entire home/apt,Seattle,22,5,8,4,3.5,500,47.647416,-122.321375,Elegant home in N. Capitol Hill
1489,8051134,42518664,Entire home/apt,Seattle,144,5,4,1,1,65,47.715759,-122.366497,In-City Park: Private Apt Sleeps 4
1490,8053396,42529996,Entire home/apt,Seattle,197,5,3,1,1,145,47.608738,-122.341181,Pike Place Market GetAway a with View!
1492,8053990,23228606,Private room,Seattle,166,5,2,1,1,30,47.670887,-122.393029,Nautical Bedroom in Modern House
1493,8054302,42537846,Private room,Seattle,146,4.5,2,1,1,35,47.624889,-122.317055,307 @ Roy Street Commons Capitol Hill Micro Studio
1494,8054902,4071088,Entire home/apt,Seattle,245,5,6,2,1,77,47.654688,-122.3582,"2BR/1BA + parking in the ""Center of the Universe"""
1495,8055456,9606037,Entire home/apt,Bellevue,45,5,7,5,2,175,47.5936,-122.154223,Spacious Mid-Century Modern View Home
1496,8069192,1984006,Private room,Seattle,44,5,2,1,1,105,47.616084,-122.298171,"Modern urban oasis--balcony, quiet, free parking"
1497,8080939,11299221,Entire home/apt,Seattle,51,5,6,2,1,115,47.654535,-122.345272,Fremont View apartment-monthly rates & pets
1498,8081658,11299221,Entire home/apt,Seattle,84,5,6,2,1,99,47.65462,-122.348075,Fremont vintage apt-great low season monthly rates
