cad_cdw_id,cad_event_number,general_offense_number,event_clearance_code,event_clearance_description,event_clearance_subgroup,event_clearance_group,event_clearance_date,hundred_block_location,district_sector,zone_beat,census_tract,longitude,latitude,incident_location,initial_type_description,initial_type_subgroup,initial_type_group,at_scene_time
144088,10000440153,2010440153,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/23/2010 04:16:00 AM,62XX BLOCK OF NE 65TH ST,L,L3,4000.1001,-122.259813012,47.675795911,"(47.675795911, -122.259813012)",NA,NA,NA,NA
936320,12000358631,2012358631,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,10/19/2012 02:57:00 PM,3XX BLOCK OF PONTIUS AVE N,D,D2,7300.1015,-122.331707568,47.621392635,"(47.621392635, -122.331707568)",NA,NA,NA,NA
1763960,16000215707,2016215707,363,MISSING PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",06/17/2016 03:01:01 PM,5XX BLOCK OF NE 120 ST,L,L1,600.6007,-122.32212,47.71585,"(47.71585, -122.32212)",MISSING - CHILD,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",NA
731277,12000044009,201244009,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",02/13/2012 11:10:00 AM,18XX BLOCK OF N 135TH ST,N,N1,600.1014,-122.337582725,47.726854515,"(47.726854515, -122.337582725)",NA,NA,NA,NA
1670447,16000049759,201649759,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",02/10/2016 07:27:31 PM,31XX BLOCK OF SW GRAHAM ST,F,F1,10702.2003,-122.37253,47.546764,"(47.546764, -122.37253)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,NA
1799735,16000276254,2016276254,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",08/01/2016 06:36:54 PM,2 AV / BELL ST,D,D1,8001.2009,-122.34566,47.61404,"(47.61404, -122.34566)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,08/01/2016 02:58:07 PM
422947,11000274744,2011274744,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,08/21/2011 01:22:00 PM,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)",NA,NA,NA,NA
2082180,17000322181,2017322181,490,TRAFFIC - COMMUNITY TRAFFIC COMPLAINT (CTC),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/30/2017 10:10:10 PM,24 AV E / E PROSPECT ST,C,C2,6400.1008,-122.30167,47.629265,"(47.629265, -122.30167)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,08/30/2017 06:59:55 PM
119089,10000397354,2010397354,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/14/2010 05:09:00 AM,34XX BLOCK OF NE 145TH ST,L,L1,100.2001,-122.292434683,47.733752766,"(47.733752766, -122.292434683)",NA,NA,NA,NA
994802,12000385549,2012385549,161,TRESPASS,TRESPASS,TRESPASS,11/10/2012 12:18:00 AM,15XX BLOCK OF BROADWAY,C,C2,7500.4008,-122.32078951,47.614655489,"(47.614655489, -122.32078951)",TRESPASS,TRESPASS,TRESPASS,11/09/2012 11:31:00 PM
1744997,16000182426,2016182426,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,05/24/2016 06:34:34 PM,S MICHIGAN ST / CORSON AV S,O,O3,10900.2078,-122.32144,47.5475,"(47.5475, -122.32144)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1512261,15000276277,2015276277,161,TRESPASS,TRESPASS,TRESPASS,08/09/2015 11:11:00 PM,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.318168851,47.615838397,"(47.615838397, -122.318168851)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,NA
679864,11000385615,2011385615,192,MISDEMEANOR WARRANT SERVICE,WARRANT CALLS,ARREST,11/30/2011 11:39:00 AM,11XX BLOCK OF E SPRUCE ST,E,E3,8600.3001,-122.317442179,47.603515346,"(47.603515346, -122.317442179)",NA,NA,NA,NA
918427,12000335345,2012335345,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,10/01/2012 08:45:00 PM,N CLOGSTON WY / GREEN LAKE WY N,J,J1,4600.1010,-122.340076592,47.668446681,"(47.668446681, -122.340076592)",NA,NA,NA,NA
1503535,15000265511,2015265511,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/01/2015 10:38:00 PM,5 AV / MARION ST,K,K1,8100.2024,-122.331148201,47.605838276,"(47.605838276, -122.331148201)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
749838,12000071982,201271982,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/09/2012 04:58:00 AM,11XX BLOCK OF JOHN ST,D,D2,7300.3013,-122.335063729,47.619680032,"(47.619680032, -122.335063729)",NA,NA,NA,NA
938508,12000361285,2012361285,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,10/21/2012 09:10:00 PM,125XX BLOCK OF LAKE CITY WAY NE,L,L1,100.3007,-122.29469691,47.720185075,"(47.720185075, -122.29469691)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,10/21/2012 08:00:00 PM
1489105,15000247861,2015247861,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,07/19/2015 05:58:00 PM,8XX BLOCK OF 2 AV,K,K1,8100.2037,-122.334150901,47.604089634,"(47.604089634, -122.334150901)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,07/19/2015 04:56:00 PM
710355,12000013027,201213027,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,01/13/2012 02:27:00 PM,47XX BLOCK OF AIRPORT WAY S,O,O2,9300.3126,-122.323199248,47.560510097,"(47.560510097, -122.323199248)",NA,NA,NA,NA
1129031,15000211535,2015211535,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,06/23/2015 09:26:00 AM,5XX BLOCK OF MINOR AV N,D,D3,7300.1016,-122.33300331,47.623692343,"(47.623692343, -122.33300331)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",06/23/2015 07:49:00 AM
1072530,15000130930,2015130930,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,04/22/2015 02:18:00 AM,4210 1 / 2 12 AV NE,U,U2,5301.3007,-122.315380872,47.658529305,"(47.658529305, -122.315380872)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1129367,15000212213,2015212213,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,06/23/2015 05:36:00 PM,16XX BLOCK OF 14 AV,C,C1,7500.2008,-122.3142517,47.615866441,"(47.615866441, -122.3142517)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
2011295,17000193936,2017193936,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,05/31/2017 04:47:35 PM,NE 50 ST / 11 AV NE,U,U1,5301.2005,-122.31634,47.66493,"(47.66493, -122.31634)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
653366,11000411578,2011411578,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/25/2011 04:43:00 PM,120XX BLOCK OF LAKESIDE AVE NE,L,L3,900.1005,-122.280072981,47.715065598,"(47.715065598, -122.280072981)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,NA
1872620,16000403193,2016403193,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/07/2016 03:29:32 PM,15XX BLOCK OF 38 AV E,C,C2,6300.6015,-122.28381,47.63242,"(47.63242, -122.28381)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/07/2016 12:59:37 PM
491802,11000098851,201198851,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/27/2011 02:09:00 PM,AURORA BR / SB,J,J3,4900.2007,-122.349025324,47.652920569,"(47.652920569, -122.349025324)",NA,NA,NA,NA
913084,12000328173,2012328173,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,09/26/2012 08:16:00 PM,38XX BLOCK OF NE 92ND ST,L,L3,2200.2007,-122.286599342,47.695255796,"(47.695255796, -122.286599342)",NA,NA,NA,NA
873189,12000263714,2012263714,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,08/10/2012 01:21:00 PM,NE 75 ST / 30 AV NE,L,L3,2400.3017,-122.295887477,47.683047815,"(47.683047815, -122.295887477)",NA,NA,NA,NA
428007,11000282033,2011282033,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,08/27/2011 06:18:00 PM,42XX BLOCK OF S KENNY ST,R,R3,10300.2010,-122.279468103,47.548941009,"(47.548941009, -122.279468103)",NA,NA,NA,NA
428305,11000282742,2011282742,161,TRESPASS,TRESPASS,TRESPASS,08/27/2011 11:43:00 PM,1XX BLOCK OF OCCIDENTAL AVE S,K,K3,9200.2005,-122.332875212,47.601301161,"(47.601301161, -122.332875212)",NA,NA,NA,NA
2227404,14000418424,2014418424,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,12/19/2014 01:10:00 AM,BALLARD BR / 15 AV NW,J,J2,4700.4024,-122.376223103,47.662352629,"(47.662352629, -122.376223103)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,12/18/2014 09:02:00 PM
1821690,16000312941,2016312941,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,08/29/2016 03:27:34 PM,NE 125 ST / 1 AV NE,N,N2,600.3017,-122.32897,47.719524,"(47.719524, -122.32897)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,08/29/2016 02:51:04 PM
1141577,15000229449,2015229449,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/05/2015 08:18:00 PM,17XX BLOCK OF SUMMIT AV,E,E1,7402.3007,-122.325552284,47.617040616,"(47.617040616, -122.325552284)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,NA
664558,11000090534,201190534,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/20/2011 12:20:00 AM,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.33481777,47.61236845,"(47.61236845, -122.33481777)",NA,NA,NA,NA
836427,12000204272,2012204272,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,06/28/2012 08:22:00 PM,DELRIDGE WY SW / SW TRENTON ST,F,F2,11400.3004,-122.360481061,47.524692781,"(47.524692781, -122.360481061)",NA,NA,NA,NA
2024937,17000220010,2017220010,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,06/19/2017 03:40:58 AM,11 AV SW / SW HOLDEN ST,F,F1,10800.1034,-122.34927,47.53405,"(47.53405, -122.34927)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,06/19/2017 03:39:25 AM
2124437,17000399793,2017399793,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,10/28/2017 12:26:33 AM,S MASSACHUSETTS ST / UTAH AV S,O,O1,9300.2058,-122.33512,47.588226,"(47.588226, -122.33512)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,10/27/2017 11:30:14 PM
2131181,17000412461,2017412461,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,11/06/2017 08:10:24 PM,10 AV / E ALDER ST,G,G1,8600.2018,-122.31941,47.60436,"(47.60436, -122.31941)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
2053135,17000269885,2017269885,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,07/24/2017 04:55:05 AM,SW ADMIRAL WY / 44 AV SW,W,W1,9800.1021,-122.38786,47.581177,"(47.581177, -122.38786)",FIREWORKS - NUISANCE (NO HAZARD),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,NA
535546,11000113131,2011113131,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,04/09/2011 03:59:00 AM,5XX BLOCK OF 2ND AVE,K,K2,8100.2035,-122.35316205,47.618480049,"(47.618480049, -122.35316205)",NA,NA,NA,NA
867316,12000254142,2012254142,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,08/03/2012 04:00:00 PM,27XX BLOCK OF ALKI AVE SW,W,W1,9701.2000,-122.409989598,47.579317217,"(47.579317217, -122.409989598)",NA,NA,NA,NA
1955112,17000089975,201789975,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/14/2017 03:11:20 AM,22XX BLOCK OF FRANKLIN AV E,D,D3,6600.2002,-122.32468,47.63899,"(47.63899, -122.32468)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,NA
62306,10000313890,2010313890,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,09/07/2010 11:59:00 PM,45XX BLOCK OF NE 70TH ST,L,L3,3900.1005,-122.279330527,47.679412362,"(47.679412362, -122.279330527)",NA,NA,NA,NA
1931250,17000043631,201743631,161,TRESPASS,TRESPASS,TRESPASS,02/05/2017 12:28:33 AM,90XX BLOCK OF SEWARD PARK AV S,S,S3,11800.1014,-122.264496,47.522408,"(47.522408, -122.264496)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1866590,16000392715,2016392715,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,10/30/2016 05:39:01 AM,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.3316,47.59544,"(47.59544, -122.3316)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,10/30/2016 03:39:57 AM
89081,10000353021,2010353021,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,10/09/2010 04:03:00 AM,18XX BLOCK OF E OLIVE WAY,E,E1,7400.3000,-122.32153944,47.619902975,"(47.619902975, -122.32153944)",NA,NA,NA,NA
1051841,15000101786,2015101786,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/29/2015 01:49:00 AM,PIKE ST / BOREN AV,E,E3,8300.2014,-122.32891446,47.613465763,"(47.613465763, -122.32891446)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
631577,11000196255,2011196255,246,"NOISE DISTURBANCE, RESIDENTIAL",NOISE DISTURBANCE,DISTURBANCES,06/19/2011 12:33:00 AM,5XX BLOCK OF W GARFIELD ST,Q,Q2,6900.2012,-122.364362325,47.63352857,"(47.63352857, -122.364362325)",NA,NA,NA,NA
2042740,17000251314,2017251314,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/10/2017 11:45:15 PM,VIRGINIA ST / WESTERN AV,M,M1,8100.3008,-122.34364,47.610317,"(47.610317, -122.34364)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
87600,10000349814,2010349814,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/06/2010 03:06:00 PM,3XX BLOCK OF S HOLGATE ST,K,K3,9300.2029,-122.329520587,47.586170251,"(47.586170251, -122.329520587)",NA,NA,NA,NA
405366,11000249165,2011249165,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,07/31/2011 07:48:00 PM,117XX BLOCK OF LAKE CITY WAY NE,L,L2,700.2002,-122.297815259,47.714913198,"(47.714913198, -122.297815259)",NA,NA,NA,NA
1485369,15000226251,2015226251,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,07/03/2015 07:34:00 PM,87XX BLOCK OF GREENWOOD AV N,J,J1,1701.2015,-122.355330165,47.693317652,"(47.693317652, -122.355330165)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,07/03/2015 07:04:00 PM
1526745,15000293687,2015293687,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,08/22/2015 09:52:00 PM,N 85 ST / AURORA AV N,N,N3,1800.2010,-122.34452323,47.690562432,"(47.690562432, -122.34452323)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,08/22/2015 09:47:00 PM
679094,11000384606,2011384606,186,"NARCOTICS, DRUG TRAFFIC LOITERING",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,11/29/2011 03:53:00 PM,14XX BLOCK OF S CONCORD ST,F,F3,11200.3011,-122.31471899,47.523891391,"(47.523891391, -122.31471899)",NA,NA,NA,NA
418697,11000268466,2011268466,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,08/16/2011 08:38:00 AM,130XX BLOCK OF AURORA AVE N,N,N1,600.1012,-122.34499683600001,47.725035552,"(47.725035552, -122.344996836)",NA,NA,NA,NA
2050076,17000264453,2017264453,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,07/20/2017 09:38:47 AM,M L KING JR WY E / E JOHN ST,C,C3,7700.1014,-122.29609,47.620174,"(47.620174, -122.29609)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
423962,11000275705,2011275705,161,TRESPASS,TRESPASS,TRESPASS,08/22/2011 06:22:00 PM,3XX BLOCK OF OCCIDENTAL AVE S,K,K3,9200.2023,-122.332880942,47.599623073,"(47.599623073, -122.332880942)",NA,NA,NA,NA
622597,11000183730,2011183730,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",06/08/2011 09:27:00 PM,BROADWAY / E JEFFERSON ST,E,E3,8600.2005,-122.320751027,47.606210484,"(47.606210484, -122.320751027)",NA,NA,NA,NA
147988,10000448190,2010448190,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,12/31/2010 04:33:00 PM,106XX BLOCK OF 5TH AVE NE,N,N3,1200.3003,-122.32324058,47.707396492,"(47.707396492, -122.32324058)",NA,NA,NA,NA
1482518,15000240228,2015240228,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,07/13/2015 09:16:00 PM,44XX BLOCK OF SW ADMIRAL WY,W,W1,9800.1021,-122.38854942,47.581185689,"(47.581185689, -122.38854942)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
399333,11000240207,2011240207,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,07/24/2011 06:07:00 PM,MAYNARD AV S / S FINDLAY ST,O,O2,10900.2043,-122.32538994,47.552636749,"(47.552636749, -122.32538994)",NA,NA,NA,NA
653273,12000025704,201225704,064,SHOPLIFT,THEFT,SHOPLIFTING,01/27/2012 01:11:00 PM,16XX BLOCK OF 5TH AVE,M,M2,8200.1003,-122.336938539,47.612168781,"(47.612168781, -122.336938539)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,NA
2037550,17000242045,2017242045,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,07/04/2017 07:13:59 PM,33XX BLOCK OF BEACH DR SW,W,W1,9701.3015,-122.41862,47.574867,"(47.574867, -122.41862)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
2057806,17000278289,2017278289,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,07/29/2017 10:22:59 PM,20XX BLOCK OF 4 AV,M,M2,7200.1066,-122.34068,47.613445,"(47.613445, -122.34068)",INJURED - IP/JO - PERSON/INDUSTRIAL ACCIDENT,PERSON DOWN/INJURY,PERSON DOWN/INJURY,07/29/2017 08:40:11 PM
1516709,15000281628,2015281628,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/13/2015 09:16:00 PM,SW JACOBSEN RD / BEACH DR SW,W,W2,10600.5000,-122.403918397,47.560964827,"(47.560964827, -122.403918397)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,08/13/2015 08:06:00 PM
472973,11000348119,2011348119,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/25/2011 05:36:00 PM,21XX BLOCK OF 3RD AVE,M,M2,7200.2025,-122.342843234,47.613551471,"(47.613551471, -122.342843234)",NA,NA,NA,NA
1636701,15000443649,2015443649,161,TRESPASS,TRESPASS,TRESPASS,12/23/2015 06:41:48 PM,101XX BLOCK OF GREENWOOD AV N,J,J1,1701.3009,-122.35542,47.70255,"(47.70255, -122.35542)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/23/2015 06:01:51 PM
1915019,17000013476,201713476,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,01/11/2017 06:12:12 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
658395,12000259725,2012259725,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,08/07/2012 03:40:00 PM,5XX BLOCK OF N 71ST ST,J,J3,2800.3006,-122.351247129,47.680312897,"(47.680312897, -122.351247129)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,NA
953679,12000380513,2012380513,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/06/2012 01:33:00 AM,RENTON AV S / M L KING JR WY S,S,S2,11000.2008,-122.280645381,47.535403428,"(47.535403428, -122.280645381)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,11/05/2012 11:42:00 PM
1858604,16000378600,2016378600,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,10/19/2016 01:30:15 PM,73XX BLOCK OF GREENWOOD AV N,J,J3,2800.2009,-122.355064,47.682266,"(47.682266, -122.355064)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,NA
1642794,16000001975,20161975,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,01/02/2016 08:57:07 PM,3XX BLOCK OF 35 AV S,G,G2,8900.1012,-122.287636,47.600426,"(47.600426, -122.287636)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,01/02/2016 08:48:17 PM
114944,10000391485,2010391485,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/09/2010 10:31:00 AM,6XX BLOCK OF LENORA ST,M,M2,7200.1061,-122.338755376,47.615823005,"(47.615823005, -122.338755376)",NA,NA,NA,NA
1919237,17000021217,201721217,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/18/2017 06:46:03 AM,4XX BLOCK OF HARVARD AV E,E,E1,7401.2005,-122.322014,47.622562,"(47.622562, -122.322014)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
559227,11000144786,2011144786,361,FOUND PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",05/06/2011 05:48:00 PM,1XX BLOCK OF W HARRISON ST,Q,Q3,7100.2006,-122.358687376,47.622115574,"(47.622115574, -122.358687376)",NA,NA,NA,NA
2182210,14000351065,2014351065,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/20/2014 12:52:00 PM,7XX BLOCK OF N 95 ST,N,N2,1800.3002,-122.348650459,47.697820074,"(47.697820074, -122.348650459)",TRESPASS,TRESPASS,TRESPASS,NA
2135255,14000265216,2014265216,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,08/11/2014 04:51:00 AM,73XX BLOCK OF AURORA AV N,J,J1,2700.5014,-122.344485816,47.682462336,"(47.682462336, -122.344485816)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
1913439,17000010176,201710176,161,TRESPASS,TRESPASS,TRESPASS,01/09/2017 08:22:01 AM,8XX BLOCK OF CONVENTION PL,M,M2,8200.1010,-122.33144,47.61171,"(47.61171, -122.33144)",TRESPASS,TRESPASS,TRESPASS,NA
653019,12000124883,2012124883,073,AUTO RECOVERY,AUTO RECOVERIES,AUTO THEFTS,04/24/2012 08:33:00 AM,16XX BLOCK OF N 43RD ST,B,B3,5000.1048,-122.337999141,47.659161706,"(47.659161706, -122.337999141)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,NA
